,id,last_scraped,source,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,calendar_last_scraped,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
1263,1175524295598821225,2025-03-18,city scrape,2bed Apt near NYC/Newark Airport,5420844,Maritza,2013-03-11,"New York, NY",within an hour,100%,94%,t,West Side,1,"['email', 'phone']",t,t,,40.7269315,-74.080631,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Rice maker"", ""Free street parking"", ""Heating - split type ductless system"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Board games"", ""Self check-in"", ""Coffee maker: french press"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Free parking on premises"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Iron"", ""Fire extinguisher"", ""Books and reading material"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bathtub"", ""Shampoo""]",$198.00,2,60,2.0,60.0,,t,2025-03-18,13,120,23760.0,2024-07-01,2025-01-02,5.0,5.0,5.0,5.0,5.0,4.69,4.92,f,1.49
1264,1175594567008901099,2025-03-18,city scrape,Cozy JC Home Minutes from NYC,141577664,Frank,2017-07-20,"Jersey City, NJ",within an hour,100%,100%,f,The Heights,1,"['email', 'phone']",t,t,,40.752,-74.04606,Entire home,Entire home/apt,8,2.5,2.5 baths,3.0,4.0,"[""Dining table"", ""Pets allowed"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Central heating"", ""Ethernet connection"", ""Fire pit"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Free dryer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Fire extinguisher"", ""Books and reading material"", ""Long term stays allowed"", ""Refrigerator"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",$232.00,2,200,2.0,200.0,,t,2025-03-18,15,138,32016.0,2024-09-03,2025-01-06,4.73,4.67,4.47,5.0,4.93,4.87,4.8,f,2.28
1265,1175994195001729534,2025-03-18,city scrape,Excellent location w/ parking.,139640057,Jimmy,2017-07-10,"Jersey City, NJ",,,79%,f,Bergen-Lafayette,1,['phone'],t,t,,40.7241,-74.06171,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Indoor fireplace: electric"", ""Pets allowed"", ""Body soap"", ""Kitchen"", ""Gas stove"", ""TV"", ""Wifi"", ""Free driveway parking on premises \u2013 1 space"", ""Board games"", ""Self check-in"", ""Lockbox"", ""Central heating"", ""Conditioner"", ""Dedicated workspace"", ""Ceiling fan"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Extra pillows and blankets"", ""Shampoo""]",$149.00,28,365,28.0,365.0,,t,2025-03-18,16,255,37995.0,2024-06-30,2024-12-15,4.69,4.81,4.81,4.81,4.88,4.69,4.5,f,1.83
1266,1176169782467978285,2025-03-18,city scrape,BP STAYS - Modern Luxury - Prime Location,28260018,Bp Stays.,2015-02-24,"New York, NY",within an hour,100%,100%,f,The Heights,75,"['email', 'phone']",t,t,,40.75271,-74.04409,Private room in rental unit,Private room,3,1.0,1 bath,1.0,1.0,"[""Dining table"", ""Body soap"", ""Kitchen"", ""Smart lock"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Mosquito net"", ""Shampoo""]",$76.00,3,365,3.0,999.0,,t,2025-03-18,26,239,18164.0,2024-07-05,2025-02-22,4.92,4.92,4.96,4.96,4.88,4.85,4.85,t,3.04
1267,1176238414494450392,2025-03-18,city scrape,The Studio Under the Wisteria,576827986,Itai,2024-05-10,,within an hour,100%,95%,f,Downtown Jersey City,1,"['email', 'phone']",t,t,,40.7248173,-74.04426509999999,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,4.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Outdoor dining area"", ""Kitchen"", ""Smart lock"", ""Private patio or balcony"", ""Gas stove"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Varies shampoo"", ""Carbon monoxide alarm"", ""Wifi"", ""Oven"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Central heating"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Hot water kettle"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""Varies conditioner"", ""Babysitter recommendations"", ""Freezer"", ""Coffee maker: drip coffee maker, espresso machine"", ""Free dryer \u2013 In unit"", ""Laundromat nearby"", ""Shower gel"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Varies body soap"", ""Essentials"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Clothing storage: dresser""]",$140.00,2,365,1.4,365.0,,t,2025-03-18,33,255,35700.0,2024-07-27,2025-03-05,4.7,4.79,4.48,4.85,5.0,4.82,4.79,f,4.21
1268,1176334696150671629,2025-03-18,city scrape,NYC Views & Luxury Comfort 1BR Resort Amenities,14862763,Lily,2014-04-28,"Fort Lee, NJ",within a few hours,100%,76%,t,Garrison,11,"['email', 'phone']",t,t,,40.71467,-74.03412,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Pool table"", ""Dishwasher"", ""Washer"", ""Wifi"", ""Dryer \u2013\u00a0In unit"", ""Microwave"", ""Oven"", ""Toaster"", ""Trash compactor"", ""Waterfront"", ""Private entrance"", ""Shared sauna"", ""Elevator"", ""Air conditioning"", ""Mini golf"", ""Room-darkening shades"", ""Pool"", ""Children's playroom"", ""Central heating"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Children\u2019s books and toys"", ""Hot water kettle"", ""Ping pong table"", ""Iron"", ""Clothing storage"", ""Gym in building"", ""Shower gel"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Outdoor playground"", ""Stove"", ""BBQ grill"", ""Outdoor furniture"", ""Bathtub"", ""Hot tub"", ""Paid parking off premises"", ""Paid parking on premises"", ""Resort access"", ""Exercise equipment"", ""Shampoo""]",$165.00,28,88,28.0,88.0,,t,2025-03-18,11,255,42075.0,2024-06-20,2025-02-16,4.36,4.18,4.27,5.0,4.64,5.0,4.45,f,1.21
1269,1177127168325871405,2025-03-18,city scrape,Enjoy New York and Manhattan from Jersey City,547430187,Luis,2023-11-20,"Ridgefield, NJ",within an hour,100%,91%,f,The Heights,3,"['email', 'phone']",t,t,,40.7578915,-74.0478862,Entire home,Entire home/apt,6,1.0,1 bath,3.0,4.0,"[""Indoor fireplace: electric"", ""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""Double oven"", ""TV"", ""Other gas stove"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Free parking on premises"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Noise decibel monitors on property"", ""Freezer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Radiant heating"", ""Fire extinguisher"", ""Books and reading material"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Shampoo""]",$200.00,2,1125,2.0,1125.0,,t,2025-03-18,16,147,29400.0,2024-06-26,2025-03-09,4.44,4.5,4.69,4.94,4.94,4.44,4.5,t,1.8
1270,1177586684813894252,2025-03-18,city scrape,M2D Minutes to Manhattan!,191464699,"Vikki,Louise",2018-05-24,"Keene Valley, NY",within an hour,100%,69%,f,The Village,12,"['email', 'phone', 'work_email']",t,t,,40.72474365482634,-74.05036279597367,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Dining table"", ""Pets allowed"", ""Kitchen"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Clothing storage"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Stove"", ""Essentials"", ""Bathtub"", ""Outdoor furniture""]",$90.00,30,365,30.0,365.0,,t,2025-03-18,0,0,0.0,,,,,,,,,,f,
1271,1177622567645655261,2025-03-18,city scrape,Journal Square - Walk to PATH,445838786,Mohammad,2022-02-19,"New York, NY",within an hour,100%,98%,f,Journal Square,5,"['email', 'phone']",t,t,,40.72716,-74.06401,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.0,"[""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""TV"", ""Exterior security cameras on property"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning""]",$175.00,30,365,30.0,365.0,,t,2025-03-18,1,60,10500.0,2024-12-08,2024-12-08,5.0,4.0,4.0,5.0,4.0,5.0,5.0,f,0.3
1272,1177739205681115996,2025-03-18,city scrape,Private Room 02 in jersey City,494028234,Mehmet,2023-01-03,"Jersey City, NJ",within an hour,98%,97%,,The Heights,13,"['email', 'phone']",t,t,,40.74466,-74.04791,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Gas stove"", ""TV"", ""Heating - split type ductless system"", ""Bidet"", ""Wifi"", ""Microwave"", ""Luggage dropoff allowed"", ""Oven"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""High chair"", ""Central heating"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Shower gel"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Shampoo""]",$52.00,2,15,2.0,15.0,,t,2025-03-18,9,83,4316.0,2024-07-18,2025-02-17,4.78,5.0,4.67,5.0,5.0,4.89,4.89,f,1.11
1273,1178349922452915068,2025-03-18,city scrape,Charming JC Apartment (2 br apt + private parking),46604899,Quan,2015-10-15,"Jersey City, NJ",within an hour,100%,79%,f,The Heights,1,"['email', 'phone']",t,t,,40.7480699,-74.0545094,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,2.0,"[""Dining table"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Bidet"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Sound system"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Keypad"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Books and reading material"", ""Heating"", ""Essentials"", ""Bathtub"", ""Exercise equipment"", ""Shampoo""]",$244.00,6,365,6.0,365.0,,t,2025-03-18,7,84,20496.0,2024-06-24,2024-12-30,4.71,4.71,4.57,5.0,5.0,4.86,5.0,f,0.78
1274,1178396830213900244,2025-03-18,city scrape,"Best Views of NYC, 20 Min Away",96362532,Isreal,2016-09-22,"Jersey City, NJ",within an hour,100%,94%,t,Bergen-Lafayette,4,"['email', 'phone']",t,f,,40.71511,-74.0672,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Board games"", ""Private entrance"", ""Self check-in"", ""Coffee maker: french press"", ""Air conditioning"", ""Dryer"", ""Lockbox"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Safe"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Record player""]",$139.00,28,365,28.0,365.0,,t,2025-03-18,26,255,35445.0,2024-07-07,2025-03-02,4.69,4.81,4.54,4.92,4.88,4.0,4.65,f,3.06
1275,1178617503855834103,2025-03-18,city scrape,Private Room 03 in JerseyCity,494028234,Mehmet,2023-01-03,"Jersey City, NJ",within an hour,98%,97%,,The Heights,13,"['email', 'phone']",t,t,,40.74253,-74.04686,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Bidet"", ""Wifi"", ""Microwave"", ""Luggage dropoff allowed"", ""Oven"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Ethernet connection"", ""Bed linens"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Window guards"", ""Freezer"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Hot tub"", ""Essentials"", ""Bathtub"", ""Drying rack for clothing"", ""Shampoo""]",$48.00,2,15,2.0,15.0,,t,2025-03-18,11,101,4848.0,2024-07-14,2025-03-16,4.55,4.73,4.64,5.0,4.91,4.64,4.64,f,1.33
1276,1179017119390355987,2025-03-18,city scrape,Brand New JSQ- 2 Bedroom 1 Bath!,319005137,Robert,2019-12-19,"Jersey City, NJ",within an hour,100%,100%,f,Downtown Jersey City,125,['phone'],t,t,,40.72915,-74.05642,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Air conditioning"", ""Cleaning available during stay"", ""Dryer"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Exterior security cameras on property"", ""Crib"", ""Shampoo""]",$81.00,3,365,3.0,365.0,,t,2025-03-18,5,46,3726.0,2024-07-13,2024-11-03,2.8,2.8,2.4,4.0,3.8,4.0,2.4,t,0.6
1277,1179034209244959279,2025-03-18,city scrape,Luxury 2 Bed 1 Bath Beauty!,319005137,Robert,2019-12-19,"Jersey City, NJ",within an hour,100%,100%,f,Downtown Jersey City,125,['phone'],t,t,,40.72807314062787,-74.0563054740866,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Cleaning available during stay"", ""Dryer"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Patio or balcony"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Backyard"", ""Safe"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Crib"", ""Shampoo""]",$196.00,3,365,3.0,365.0,,t,2025-03-18,1,9,1764.0,2025-02-04,2025-02-04,3.0,3.0,5.0,5.0,5.0,3.0,3.0,t,0.7
1278,1179059707035421254,2025-03-18,city scrape,New 2 Bed 1 Bath Beauty,319005137,Robert,2019-12-19,"Jersey City, NJ",within an hour,100%,100%,f,Downtown Jersey City,125,['phone'],t,t,,40.72866,-74.05615,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Gym"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Cleaning available during stay"", ""Dryer"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Backyard"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Crib"", ""Shampoo""]",$90.00,3,365,2.9,364.1,,t,2025-03-18,13,120,10800.0,2024-07-22,2025-01-05,4.38,4.54,4.31,4.54,4.62,4.69,4.38,t,1.63
1279,1179072303281301520,2025-03-18,city scrape,Beautiful Modern 4BR Duplex W/Rooftop NYC views,404408603,Surender,2021-05-30,"North Brunswick Township, NJ",within an hour,100%,94%,t,Journal Square,8,"['email', 'phone']",t,t,,40.75044,-74.05355,Entire home,Entire home/apt,7,2.5,2.5 baths,4.0,6.0,"[""Cooking basics"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Free parking on premises"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Heating"", ""Hot tub""]",$394.00,2,365,2.0,1125.0,,t,2025-03-18,16,147,57918.0,2024-08-04,2025-02-16,5.0,4.81,4.88,4.94,4.94,4.81,4.94,f,2.11
1280,1179133056113770423,2025-03-18,city scrape,Location! For NYC - Luxury Studio in Jersey City,404408603,Surender,2021-05-30,"North Brunswick Township, NJ",within an hour,100%,94%,t,Journal Square,8,"['email', 'phone']",t,t,,40.72976,-74.06159,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Gas stove"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Board games"", ""Stainless steel single oven"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Paid parking lot off premises"", ""Central heating"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Cleaning products"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Paid parking on premises"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",$164.00,2,365,2.0,1125.0,,t,2025-03-18,7,64,10496.0,2024-06-23,2025-02-16,4.86,4.86,5.0,4.86,5.0,4.57,4.86,f,0.78
1281,1179898563947938233,2025-03-19,previous scrape,Cozy Private Bedroom near Journal SQ PATH Station,45048161,Pratik,2015-09-25,"Jersey City, NJ",,,50%,f,Journal Square,1,"['email', 'phone']",t,t,,40.7342,-74.06708,Private room in home,Private room,1,,1 shared bath,,,"[""Body soap"", ""Kitchen"", ""TV"", ""Host greets you"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Air conditioning"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Cleaning products"", ""Clothing storage"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Heating"", ""Hot tub"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",,28,365,28.0,365.0,,t,2025-03-19,0,0,,,,,,,,,,,f,
